datetime,open,high,low,close,volume,adx,atr,sma,ema,rsi,macd_signal,percent_b,sma_(1_change),sma_(1_change(%)),sma_(1_trend),sma_(2_change),sma_(2_change(%)),sma_(2_trend),sma_(3_change),sma_(3_change(%)),sma_(3_trend),sma_(4_change),sma_(4_change(%)),sma_(4_trend),sma_(5_change),sma_(5_change(%)),sma_(5_trend),sma_(6_change),sma_(6_change(%)),sma_(6_trend),sma_(7_change),sma_(7_change(%)),sma_(7_trend),sma_(8_change),sma_(8_change(%)),sma_(8_trend),sma_(9_change),sma_(9_change(%)),sma_(9_trend),ema_(1_change),ema_(1_change(%)),ema_(1_trend),ema_(2_change),ema_(2_change(%)),ema_(2_trend),ema_(3_change),ema_(3_change(%)),ema_(3_trend),ema_(4_change),ema_(4_change(%)),ema_(4_trend),ema_(5_change),ema_(5_change(%)),ema_(5_trend),ema_(6_change),ema_(6_change(%)),ema_(6_trend),ema_(7_change),ema_(7_change(%)),ema_(7_trend),ema_(8_change),ema_(8_change(%)),ema_(8_trend),ema_(9_change),ema_(9_change(%)),ema_(9_trend),day,hour
2024-11-05 15:31:00,223.24,223.28,223.18,223.27,51516,13.8,0.08,223.19,223.21,59.38,0.02,0.97,0.01,0.0045,1,0.01,0.0045,1,0.02,0.009,1,0.01,0.0045,1,0.01,0.0045,1,0.0,0.0,0,-0.01,-0.0045,0,-0.01,-0.0045,0,-0.02,-0.009,0,0.01,0.0045,1,0.02,0.009,1,0.04,0.0179,1,0.04,0.0179,1,0.04,0.0179,1,0.04,0.0179,1,0.02,0.009,1,0.01,0.0045,1,0.01,0.0045,1,1,15
2024-11-05 15:32:00,223.28,223.46,223.28,223.45,75264,15.56,0.09,223.22,223.26,70.23,0.03,1.4,0.03,0.0134,1,0.04,0.0179,1,0.04,0.0179,1,0.05,0.0224,1,0.04,0.0179,1,0.04,0.0179,1,0.03,0.0134,1,0.02,0.009,1,0.02,0.009,1,0.05,0.0224,1,0.06,0.0269,1,0.07,0.0314,1,0.09,0.0403,1,0.09,0.0403,1,0.09,0.0403,1,0.09,0.0403,1,0.07,0.0314,1,0.06,0.0269,1,1,15
2024-11-05 15:33:00,223.44,223.53,223.42,223.51,63808,17.71,0.09,223.26,223.31,72.84,0.03,1.26,0.04,0.0179,1,0.07,0.0314,1,0.08,0.0358,1,0.08,0.0358,1,0.09,0.0403,1,0.08,0.0358,1,0.08,0.0358,1,0.07,0.0314,1,0.06,0.0269,1,0.05,0.0224,1,0.1,0.0448,1,0.11,0.0493,1,0.12,0.0538,1,0.14,0.0627,1,0.14,0.0627,1,0.14,0.0627,1,0.14,0.0627,1,0.12,0.0538,1,1,15
2024-11-05 15:34:00,223.51,223.51,223.42,223.46,68001,19.71,0.09,223.3,223.34,67.53,0.04,1.02,0.04,0.0179,1,0.08,0.0358,1,0.11,0.0493,1,0.12,0.0538,1,0.12,0.0538,1,0.13,0.0583,1,0.12,0.0538,1,0.12,0.0538,1,0.11,0.0493,1,0.03,0.0134,1,0.08,0.0358,1,0.13,0.0582,1,0.14,0.0627,1,0.15,0.0672,1,0.17,0.0762,1,0.17,0.0762,1,0.17,0.0762,1,0.17,0.0762,1,1,15
2024-11-05 15:35:00,223.46,223.5,223.45,223.48,43451,21.57,0.09,223.33,223.37,68.52,0.05,0.98,0.03,0.0134,1,0.07,0.0314,1,0.11,0.0493,1,0.14,0.0627,1,0.15,0.0672,1,0.15,0.0672,1,0.16,0.0717,1,0.15,0.0672,1,0.15,0.0672,1,0.03,0.0134,1,0.06,0.0269,1,0.11,0.0493,1,0.16,0.0717,1,0.17,0.0762,1,0.18,0.0806,1,0.2,0.0896,1,0.2,0.0896,1,0.2,0.0896,1,1,15
2024-11-05 15:36:00,223.48,223.48,223.43,223.48,40469,22.87,0.09,223.37,223.39,68.52,0.06,0.92,0.04,0.0179,1,0.07,0.0313,1,0.11,0.0493,1,0.15,0.0672,1,0.18,0.0806,1,0.19,0.0851,1,0.19,0.0851,1,0.2,0.0896,1,0.19,0.0851,1,0.02,0.009,1,0.05,0.0224,1,0.08,0.0358,1,0.13,0.0582,1,0.18,0.0806,1,0.19,0.0851,1,0.2,0.0896,1,0.22,0.0986,1,0.22,0.0986,1,1,15
2024-11-05 15:37:00,223.49,223.49,223.43,223.45,47604,24.18,0.08,223.4,223.4,65.08,0.06,0.83,0.03,0.0134,1,0.07,0.0313,1,0.1,0.0448,1,0.14,0.0627,1,0.18,0.0806,1,0.21,0.0941,1,0.22,0.0986,1,0.22,0.0986,1,0.23,0.1031,1,0.01,0.0045,1,0.03,0.0134,1,0.06,0.0269,1,0.09,0.0403,1,0.14,0.0627,1,0.19,0.0851,1,0.2,0.0896,1,0.21,0.0941,1,0.23,0.1031,1,1,15
2024-11-05 15:38:00,223.44,223.44,223.3,223.35,52126,23.09,0.09,223.41,223.39,55.13,0.06,0.62,0.01,0.0045,1,0.04,0.0179,1,0.08,0.0358,1,0.11,0.0493,1,0.15,0.0672,1,0.19,0.0851,1,0.22,0.0986,1,0.23,0.1031,1,0.23,0.1031,1,-0.01,-0.0045,0,0.0,0.0,0,0.02,0.009,1,0.05,0.0224,1,0.08,0.0358,1,0.13,0.0582,1,0.18,0.0806,1,0.19,0.0851,1,0.2,0.0896,1,1,15
2024-11-05 15:39:00,223.36,223.4,223.32,223.33,42761,22.08,0.09,223.42,223.38,53.38,0.07,0.58,0.01,0.0045,1,0.02,0.009,1,0.05,0.0224,1,0.09,0.0403,1,0.12,0.0537,1,0.16,0.0717,1,0.2,0.0896,1,0.23,0.1031,1,0.24,0.1075,1,-0.01,-0.0045,0,-0.02,-0.009,0,-0.01,-0.0045,0,0.01,0.0045,1,0.04,0.0179,1,0.07,0.0313,1,0.12,0.0537,1,0.17,0.0762,1,0.18,0.0806,1,1,15
2024-11-05 15:40:00,223.32,223.36,223.18,223.19,61081,21.59,0.09,223.41,223.34,43.04,0.06,0.31,-0.01,-0.0045,0,0.0,0.0,0,0.01,0.0045,1,0.04,0.0179,1,0.08,0.0358,1,0.11,0.0493,1,0.15,0.0672,1,0.19,0.0851,1,0.22,0.0986,1,-0.04,-0.0179,0,-0.05,-0.0224,0,-0.06,-0.0269,0,-0.05,-0.0224,0,-0.03,-0.0134,0,0.0,0.0,0,0.03,0.0134,1,0.08,0.0358,1,0.13,0.0582,1,1,15
2024-11-05 15:41:00,223.19,223.2,223.12,223.16,35487,21.7,0.09,223.38,223.31,41.2,0.06,0.26,-0.03,-0.0134,0,-0.04,-0.0179,0,-0.03,-0.0134,0,-0.02,-0.009,0,0.01,0.0045,1,0.05,0.0224,1,0.08,0.0358,1,0.12,0.0537,1,0.16,0.0717,1,-0.03,-0.0134,0,-0.07,-0.0313,0,-0.08,-0.0358,0,-0.09,-0.0403,0,-0.08,-0.0358,0,-0.06,-0.0269,0,-0.03,-0.0134,0,0.0,0.0,0,0.05,0.0224,1,1,15
2024-11-05 15:42:00,223.16,223.16,223.07,223.09,60493,22.22,0.09,223.33,223.26,37.2,0.05,0.15,-0.05,-0.0224,0,-0.08,-0.0358,0,-0.09,-0.0403,0,-0.08,-0.0358,0,-0.07,-0.0313,0,-0.04,-0.0179,0,0.0,0.0,0,0.03,0.0134,1,0.07,0.0314,1,-0.05,-0.0224,0,-0.08,-0.0358,0,-0.12,-0.0537,0,-0.13,-0.0582,0,-0.14,-0.0627,0,-0.13,-0.0582,0,-0.11,-0.0492,0,-0.08,-0.0358,0,-0.05,-0.0224,0,1,15
2024-11-05 15:43:00,223.09,223.09,222.84,222.84,129818,24.1,0.1,223.26,223.18,27.09,0.03,-0.13,-0.07,-0.0313,0,-0.12,-0.0537,0,-0.15,-0.0671,0,-0.16,-0.0716,0,-0.15,-0.0671,0,-0.14,-0.0627,0,-0.11,-0.0492,0,-0.07,-0.0313,0,-0.04,-0.0179,0,-0.08,-0.0358,0,-0.13,-0.0582,0,-0.16,-0.0716,0,-0.2,-0.0895,0,-0.21,-0.094,0,-0.22,-0.0985,0,-0.21,-0.094,0,-0.19,-0.0851,0,-0.16,-0.0716,0,1,15
2024-11-05 15:44:00,222.84,222.96,222.83,222.83,189373,25.9,0.11,223.19,223.11,26.77,0.02,-0.05,-0.07,-0.0314,0,-0.14,-0.0627,0,-0.19,-0.0851,0,-0.22,-0.0985,0,-0.23,-0.1029,0,-0.22,-0.0985,0,-0.21,-0.094,0,-0.18,-0.0806,0,-0.14,-0.0627,0,-0.07,-0.0314,0,-0.15,-0.0672,0,-0.2,-0.0896,0,-0.23,-0.103,0,-0.27,-0.1209,0,-0.28,-0.1253,0,-0.29,-0.1298,0,-0.28,-0.1253,0,-0.26,-0.1164,0,1,15
2024-11-05 15:45:00,222.83,222.91,222.83,222.84,44881,27.57,0.1,223.12,223.05,27.68,-0.0,0.03,-0.07,-0.0314,0,-0.14,-0.0627,0,-0.21,-0.094,0,-0.26,-0.1164,0,-0.29,-0.1298,0,-0.3,-0.1343,0,-0.29,-0.1298,0,-0.28,-0.1253,0,-0.25,-0.1119,0,-0.06,-0.0269,0,-0.13,-0.0582,0,-0.21,-0.0941,0,-0.26,-0.1164,0,-0.29,-0.1298,0,-0.33,-0.1477,0,-0.34,-0.1522,0,-0.35,-0.1567,0,-0.34,-0.1522,0,1,15
2024-11-05 15:46:00,222.83,222.85,222.74,222.76,64534,29.54,0.1,223.04,223.0,25.02,-0.02,0.01,-0.08,-0.0359,0,-0.15,-0.0672,0,-0.22,-0.0985,0,-0.29,-0.1299,0,-0.34,-0.1522,0,-0.37,-0.1656,0,-0.38,-0.1701,0,-0.37,-0.1656,0,-0.36,-0.1611,0,-0.05,-0.0224,0,-0.11,-0.0493,0,-0.18,-0.0807,0,-0.26,-0.1165,0,-0.31,-0.1388,0,-0.34,-0.1522,0,-0.38,-0.1701,0,-0.39,-0.1746,0,-0.4,-0.1791,0,1,15
2024-11-05 15:47:00,222.77,222.8,222.71,222.79,82097,31.5,0.1,222.98,222.95,27.82,-0.04,0.1,-0.06,-0.0269,0,-0.14,-0.0627,0,-0.21,-0.0941,0,-0.28,-0.1254,0,-0.35,-0.1567,0,-0.4,-0.1791,0,-0.43,-0.1925,0,-0.44,-0.1969,0,-0.43,-0.1925,0,-0.05,-0.0224,0,-0.1,-0.0448,0,-0.16,-0.0717,0,-0.23,-0.1031,0,-0.31,-0.1389,0,-0.36,-0.1612,0,-0.39,-0.1746,0,-0.43,-0.1925,0,-0.44,-0.197,0,1,15
2024-11-05 15:48:00,222.79,222.92,222.78,222.9,65752,31.66,0.11,222.93,222.94,37.08,-0.05,0.23,-0.05,-0.0224,0,-0.11,-0.0493,0,-0.19,-0.0852,0,-0.26,-0.1165,0,-0.33,-0.1478,0,-0.4,-0.1791,0,-0.45,-0.2015,0,-0.48,-0.2149,0,-0.49,-0.2193,0,-0.01,-0.0045,0,-0.06,-0.0269,0,-0.11,-0.0493,0,-0.17,-0.0762,0,-0.24,-0.1075,0,-0.32,-0.1433,0,-0.37,-0.1657,0,-0.4,-0.1791,0,-0.44,-0.197,0,1,15
2024-11-05 15:49:00,222.91,222.91,222.82,222.87,50444,31.81,0.11,222.9,222.93,35.73,-0.06,0.23,-0.03,-0.0135,0,-0.08,-0.0359,0,-0.14,-0.0628,0,-0.22,-0.0986,0,-0.29,-0.1299,0,-0.36,-0.1612,0,-0.43,-0.1925,0,-0.48,-0.2149,0,-0.51,-0.2283,0,-0.01,-0.0045,0,-0.02,-0.009,0,-0.07,-0.0314,0,-0.12,-0.0538,0,-0.18,-0.0807,0,-0.25,-0.112,0,-0.33,-0.1478,0,-0.38,-0.1702,0,-0.41,-0.1836,0,1,15
2024-11-05 15:50:00,222.86,222.95,222.78,222.87,122465,31.94,0.11,222.87,222.92,35.73,-0.07,0.25,-0.03,-0.0135,0,-0.06,-0.0269,0,-0.11,-0.0493,0,-0.17,-0.0762,0,-0.25,-0.112,0,-0.32,-0.1434,0,-0.39,-0.1747,0,-0.46,-0.206,0,-0.51,-0.2283,0,-0.01,-0.0045,0,-0.02,-0.009,0,-0.03,-0.0135,0,-0.08,-0.0359,0,-0.13,-0.0583,0,-0.19,-0.0852,0,-0.26,-0.1165,0,-0.34,-0.1523,0,-0.39,-0.1746,0,1,15
2024-11-05 15:51:00,222.88,222.96,222.84,222.93,76263,31.93,0.11,222.85,222.92,40.73,-0.08,0.32,-0.02,-0.009,0,-0.05,-0.0224,0,-0.08,-0.0359,0,-0.13,-0.0583,0,-0.19,-0.0852,0,-0.27,-0.121,0,-0.34,-0.1523,0,-0.41,-0.1836,0,-0.48,-0.2149,0,0.0,0.0,0,-0.01,-0.0045,0,-0.02,-0.009,0,-0.03,-0.0135,0,-0.08,-0.0359,0,-0.13,-0.0583,0,-0.19,-0.0852,0,-0.26,-0.1165,0,-0.34,-0.1523,0,1,15
2024-11-05 15:52:00,222.91,222.98,222.9,222.97,72394,31.61,0.11,222.86,222.93,43.86,-0.08,0.37,0.01,0.0045,1,-0.01,-0.0045,0,-0.04,-0.0179,0,-0.07,-0.0314,0,-0.12,-0.0538,0,-0.18,-0.0807,0,-0.26,-0.1165,0,-0.33,-0.1479,0,-0.4,-0.1792,0,0.01,0.0045,1,0.01,0.0045,1,0.0,0.0,0,-0.01,-0.0045,0,-0.02,-0.009,0,-0.07,-0.0314,0,-0.12,-0.0538,0,-0.18,-0.0807,0,-0.25,-0.112,0,1,15
2024-11-05 15:53:00,222.97,223.11,222.97,223.11,110094,29.66,0.11,222.89,222.97,53.18,-0.08,0.52,0.03,0.0135,1,0.04,0.0179,1,0.02,0.009,1,-0.01,-0.0045,0,-0.04,-0.0179,0,-0.09,-0.0404,0,-0.15,-0.0673,0,-0.23,-0.1031,0,-0.3,-0.1344,0,0.04,0.0179,1,0.05,0.0224,1,0.05,0.0224,1,0.04,0.0179,1,0.03,0.0135,1,0.02,0.009,1,-0.03,-0.0135,0,-0.08,-0.0359,0,-0.14,-0.0627,0,1,15
2024-11-05 15:54:00,223.1,223.11,222.93,222.96,112381,28.24,0.12,222.91,222.96,44.63,-0.08,0.4,0.02,0.009,1,0.05,0.0224,1,0.06,0.0269,1,0.04,0.0179,1,0.01,0.0045,1,-0.02,-0.009,0,-0.07,-0.0314,0,-0.13,-0.0583,0,-0.21,-0.0941,0,-0.01,-0.0045,0,0.03,0.0135,1,0.04,0.0179,1,0.04,0.0179,1,0.03,0.0135,1,0.02,0.009,1,0.01,0.0045,1,-0.04,-0.0179,0,-0.09,-0.0403,0,1,15
2024-11-05 15:55:00,222.96,223.22,222.96,223.01,182493,26.65,0.13,222.93,222.97,47.65,-0.08,0.47,0.02,0.009,1,0.04,0.0179,1,0.07,0.0314,1,0.08,0.0359,1,0.06,0.0269,1,0.03,0.0135,1,0.0,0.0,0,-0.05,-0.0224,0,-0.11,-0.0493,0,0.01,0.0045,1,0.0,0.0,0,0.04,0.0179,1,0.05,0.0224,1,0.05,0.0224,1,0.04,0.0179,1,0.03,0.0135,1,0.02,0.009,1,-0.03,-0.0135,0,1,15
2024-11-05 15:56:00,223.02,223.05,222.87,222.93,109396,25.17,0.13,222.95,222.96,43.56,-0.07,0.4,0.02,0.009,1,0.04,0.0179,1,0.06,0.0269,1,0.09,0.0404,1,0.1,0.0449,1,0.08,0.0359,1,0.05,0.0224,1,0.02,0.009,1,-0.03,-0.0135,0,-0.01,-0.0045,0,0.0,0.0,0,-0.01,-0.0045,0,0.03,0.0135,1,0.04,0.0179,1,0.04,0.0179,1,0.03,0.0135,1,0.02,0.009,1,0.01,0.0045,1,1,15
2024-11-05 15:57:00,222.94,223.1,222.94,223.1,158143,23.43,0.13,222.97,222.99,52.83,-0.07,0.66,0.02,0.009,1,0.04,0.0179,1,0.06,0.0269,1,0.08,0.0359,1,0.11,0.0494,1,0.12,0.0538,1,0.1,0.0449,1,0.07,0.0314,1,0.04,0.0179,1,0.03,0.0135,1,0.02,0.009,1,0.03,0.0135,1,0.02,0.009,1,0.06,0.0269,1,0.07,0.0314,1,0.07,0.0314,1,0.06,0.0269,1,0.05,0.0224,1,1,15
2024-11-05 15:58:00,223.1,223.29,223.03,223.22,269563,23.27,0.14,223.01,223.04,58.07,-0.06,0.88,0.04,0.0179,1,0.06,0.0269,1,0.08,0.0359,1,0.1,0.0449,1,0.12,0.0538,1,0.15,0.0673,1,0.16,0.0718,1,0.14,0.0628,1,0.11,0.0493,1,0.05,0.0224,1,0.08,0.0359,1,0.07,0.0314,1,0.08,0.0359,1,0.07,0.0314,1,0.11,0.0493,1,0.12,0.0538,1,0.12,0.0538,1,0.11,0.0493,1,1,15
2024-11-05 15:59:00,223.23,223.53,223.23,223.45,803579,24.34,0.15,223.08,223.12,65.89,-0.05,1.17,0.07,0.0314,1,0.11,0.0493,1,0.13,0.0583,1,0.15,0.0673,1,0.17,0.0763,1,0.19,0.0852,1,0.22,0.0987,1,0.23,0.1032,1,0.21,0.0942,1,0.08,0.0359,1,0.13,0.0583,1,0.16,0.0718,1,0.15,0.0673,1,0.16,0.0718,1,0.15,0.0673,1,0.19,0.0852,1,0.2,0.0897,1,0.2,0.0897,1,1,15
2024-11-06 09:30:00,221.21,221.24,221.19,221.24,3151791,26.45,0.3,222.89,222.74,22.49,-0.07,-0.5,-0.19,-0.0852,0,-0.12,-0.0538,0,-0.08,-0.0359,0,-0.06,-0.0269,0,-0.04,-0.0179,0,-0.02,-0.009,0,0.0,0.0,0,0.03,0.0135,1,0.04,0.0179,1,-0.38,-0.1703,0,-0.3,-0.1345,0,-0.25,-0.1121,0,-0.22,-0.0987,0,-0.23,-0.1032,0,-0.22,-0.0987,0,-0.23,-0.1032,0,-0.19,-0.0852,0,-0.18,-0.0807,0,2,9
2024-11-06 09:31:00,221.23,223.12,221.23,223.1,574905,25.09,0.42,222.9,222.82,51.47,-0.07,0.63,0.01,0.0045,1,-0.18,-0.0807,0,-0.11,-0.0493,0,-0.07,-0.0314,0,-0.05,-0.0224,0,-0.03,-0.0135,0,-0.01,-0.0045,0,0.01,0.0045,1,0.04,0.0179,1,0.08,0.0359,1,-0.3,-0.1345,0,-0.22,-0.0986,0,-0.17,-0.0762,0,-0.14,-0.0628,0,-0.15,-0.0673,0,-0.14,-0.0628,0,-0.15,-0.0673,0,-0.11,-0.0493,0,2,9
2024-11-06 09:32:00,223.1,224.57,223.08,224.21,605851,25.47,0.49,223.02,223.09,60.87,-0.06,1.13,0.12,0.0538,1,0.13,0.0583,1,-0.06,-0.0269,0,0.01,0.0045,1,0.05,0.0224,1,0.07,0.0314,1,0.09,0.0404,1,0.11,0.0493,1,0.13,0.0583,1,0.27,0.1212,1,0.35,0.1571,1,-0.03,-0.0134,0,0.05,0.0224,1,0.1,0.0448,1,0.13,0.0583,1,0.12,0.0538,1,0.13,0.0583,1,0.12,0.0538,1,2,9
2024-11-06 09:33:00,224.18,224.51,224.11,224.18,406301,25.82,0.49,223.16,223.31,60.53,-0.03,1.01,0.14,0.0628,1,0.26,0.1166,1,0.27,0.1211,1,0.08,0.0359,1,0.15,0.0673,1,0.19,0.0852,1,0.21,0.0942,1,0.23,0.1032,1,0.25,0.1122,1,0.22,0.0986,1,0.49,0.2199,1,0.57,0.2559,1,0.19,0.0852,1,0.27,0.1211,1,0.32,0.1435,1,0.35,0.157,1,0.34,0.1525,1,0.35,0.157,1,2,9
2024-11-06 09:34:00,224.19,225.22,224.09,225.19,476851,26.77,0.53,223.4,223.69,67.19,0.03,1.2,0.24,0.1075,1,0.38,0.1704,1,0.5,0.2243,1,0.51,0.2288,1,0.32,0.1434,1,0.39,0.1749,1,0.43,0.1929,1,0.45,0.2018,1,0.47,0.2108,1,0.38,0.1702,1,0.6,0.2689,1,0.87,0.3904,1,0.95,0.4265,1,0.57,0.2555,1,0.65,0.2914,1,0.7,0.3139,1,0.73,0.3274,1,0.72,0.3229,1,2,9
2024-11-06 09:35:00,225.19,225.64,225.1,225.4,507873,27.96,0.53,223.68,224.03,68.39,0.1,1.11,0.28,0.1253,1,0.52,0.233,1,0.66,0.2959,1,0.78,0.3499,1,0.79,0.3544,1,0.6,0.269,1,0.67,0.3004,1,0.71,0.3184,1,0.73,0.3274,1,0.34,0.152,1,0.72,0.3224,1,0.94,0.4214,1,1.21,0.543,1,1.29,0.5792,1,0.91,0.4079,1,0.99,0.4439,1,1.04,0.4664,1,1.07,0.4799,1,2,9
2024-11-06 09:36:00,225.38,225.46,225.06,225.27,343429,28.99,0.52,223.92,224.28,66.77,0.17,0.98,0.24,0.1073,1,0.52,0.2328,1,0.76,0.3406,1,0.9,0.4036,1,1.02,0.4576,1,1.03,0.4621,1,0.84,0.3765,1,0.91,0.4081,1,0.95,0.4261,1,0.25,0.1116,1,0.59,0.2638,1,0.97,0.4344,1,1.19,0.5334,1,1.46,0.6552,1,1.54,0.6914,1,1.16,0.5199,1,1.24,0.556,1,1.29,0.5785,1,2,9
2024-11-06 09:37:00,225.26,225.42,224.87,224.93,312005,29.58,0.53,224.11,224.41,62.59,0.24,0.85,0.19,0.0849,1,0.43,0.1922,1,0.71,0.3178,1,0.95,0.4257,1,1.09,0.4887,1,1.21,0.5428,1,1.22,0.5474,1,1.03,0.4617,1,1.1,0.4933,1,0.13,0.058,1,0.38,0.1696,1,0.72,0.3219,1,1.1,0.4926,1,1.32,0.5917,1,1.59,0.7136,1,1.67,0.7498,1,1.29,0.5782,1,1.37,0.6142,1,2,9
2024-11-06 09:38:00,224.93,225.03,224.54,224.76,301088,29.49,0.52,224.25,224.48,60.54,0.29,0.78,0.14,0.0625,1,0.33,0.1474,1,0.57,0.2548,1,0.85,0.3805,1,1.09,0.4884,1,1.23,0.5515,1,1.35,0.6057,1,1.36,0.6102,1,1.17,0.5245,1,0.07,0.0312,1,0.2,0.0892,1,0.45,0.2009,1,0.79,0.3532,1,1.17,0.5239,1,1.39,0.6231,1,1.66,0.745,1,1.74,0.7812,1,1.36,0.6095,1,2,9
2024-11-06 09:39:00,224.72,224.9,224.66,224.66,242551,29.41,0.5,224.63,224.51,59.32,0.33,0.73,0.38,0.1695,1,0.52,0.232,1,0.71,0.3171,1,0.95,0.4247,1,1.23,0.5506,1,1.47,0.6587,1,1.61,0.7219,1,1.73,0.7761,1,1.74,0.7807,1,0.03,0.0134,1,0.1,0.0446,1,0.23,0.1026,1,0.48,0.2143,1,0.82,0.3666,1,1.2,0.5374,1,1.42,0.6365,1,1.69,0.7585,1,1.77,0.7946,1,2,9
2024-11-06 09:40:00,224.65,224.71,224.18,224.39,353196,28.44,0.51,224.78,224.49,56.02,0.36,0.65,0.15,0.0668,1,0.53,0.2363,1,0.67,0.299,1,0.86,0.3841,1,1.1,0.4918,1,1.38,0.6177,1,1.62,0.7259,1,1.76,0.7892,1,1.88,0.8434,1,-0.02,-0.0089,0,0.01,0.0045,1,0.08,0.0356,1,0.21,0.0936,1,0.46,0.2053,1,0.8,0.3576,1,1.18,0.5284,1,1.4,0.6275,1,1.67,0.7495,1,2,9
2024-11-06 09:41:00,224.38,224.53,224.22,224.39,201727,27.54,0.49,224.8,224.47,56.02,0.38,0.64,0.02,0.0089,1,0.17,0.0757,1,0.55,0.2453,1,0.69,0.3079,1,0.88,0.393,1,1.12,0.5007,1,1.4,0.6267,1,1.64,0.7349,1,1.78,0.7981,1,-0.02,-0.0089,0,-0.04,-0.0178,0,-0.01,-0.0045,0,0.06,0.0267,1,0.19,0.0847,1,0.44,0.1964,1,0.78,0.3487,1,1.16,0.5195,1,1.38,0.6186,1,2,9
2024-11-06 09:42:00,224.38,224.52,224.21,224.28,214417,26.69,0.48,224.81,224.43,54.59,0.38,0.59,0.01,0.0044,1,0.03,0.0133,1,0.18,0.0801,1,0.56,0.2497,1,0.7,0.3123,1,0.89,0.3975,1,1.13,0.5052,1,1.41,0.6312,1,1.65,0.7394,1,-0.04,-0.0178,0,-0.06,-0.0267,0,-0.08,-0.0356,0,-0.05,-0.0223,0,0.02,0.0089,1,0.15,0.0669,1,0.4,0.1785,1,0.74,0.3308,1,1.12,0.5015,1,2,9
2024-11-06 09:43:00,224.26,224.48,224.09,224.16,164863,25.65,0.47,224.69,224.38,52.99,0.38,0.55,-0.12,-0.0534,0,-0.11,-0.0489,0,-0.09,-0.04,0,0.06,0.0267,1,0.44,0.1962,1,0.58,0.2588,1,0.77,0.3439,1,1.01,0.4515,1,1.29,0.5774,1,-0.05,-0.0223,0,-0.09,-0.0401,0,-0.11,-0.049,0,-0.13,-0.0579,0,-0.1,-0.0445,0,-0.03,-0.0134,0,0.1,0.0446,1,0.35,0.1562,1,0.69,0.3085,1,2,9
2024-11-06 09:44:00,224.12,224.19,223.66,223.74,264584,23.87,0.48,224.51,224.25,47.74,0.36,0.44,-0.18,-0.0801,0,-0.3,-0.1334,0,-0.29,-0.129,0,-0.27,-0.1201,0,-0.12,-0.0534,0,0.26,0.1159,1,0.4,0.1785,1,0.59,0.2635,1,0.83,0.3711,1,-0.13,-0.0579,0,-0.18,-0.0802,0,-0.22,-0.098,0,-0.24,-0.1069,0,-0.26,-0.1158,0,-0.23,-0.1025,0,-0.16,-0.0713,0,-0.03,-0.0134,0,0.22,0.0982,1,2,9
2024-11-06 09:45:00,223.74,223.85,223.57,223.74,277775,22.28,0.46,224.34,224.15,47.74,0.33,0.43,-0.17,-0.0757,0,-0.35,-0.1558,0,-0.47,-0.2091,0,-0.46,-0.2046,0,-0.44,-0.1957,0,-0.29,-0.1291,0,0.09,0.0401,1,0.23,0.1026,1,0.42,0.1876,1,-0.1,-0.0446,0,-0.23,-0.1025,0,-0.28,-0.1248,0,-0.32,-0.1426,0,-0.34,-0.1515,0,-0.36,-0.1603,0,-0.33,-0.147,0,-0.26,-0.1159,0,-0.13,-0.058,0,2,9
2024-11-06 09:46:00,223.79,223.82,223.62,223.64,150297,20.8,0.44,224.2,224.05,46.47,0.3,0.39,-0.14,-0.0624,0,-0.31,-0.1381,0,-0.49,-0.2181,0,-0.61,-0.2713,0,-0.6,-0.2669,0,-0.58,-0.258,0,-0.43,-0.1914,0,-0.05,-0.0223,0,0.09,0.0402,1,-0.1,-0.0446,0,-0.2,-0.0892,0,-0.33,-0.1471,0,-0.38,-0.1693,0,-0.42,-0.1871,0,-0.44,-0.196,0,-0.46,-0.2049,0,-0.43,-0.1916,0,-0.36,-0.1604,0,2,9
2024-11-06 09:47:00,223.41,223.44,223.13,223.14,257435,20.3,0.45,224.02,223.87,40.64,0.26,0.26,-0.18,-0.0803,0,-0.32,-0.1426,0,-0.49,-0.2183,0,-0.67,-0.2982,0,-0.79,-0.3514,0,-0.78,-0.347,0,-0.76,-0.3381,0,-0.61,-0.2716,0,-0.23,-0.1026,0,-0.18,-0.0803,0,-0.28,-0.1249,0,-0.38,-0.1695,0,-0.51,-0.2273,0,-0.56,-0.2495,0,-0.6,-0.2673,0,-0.62,-0.2762,0,-0.64,-0.2851,0,-0.61,-0.2717,0,2,9
2024-11-06 09:48:00,223.16,223.29,223.08,223.2,177494,19.92,0.43,223.85,223.73,41.58,0.21,0.27,-0.17,-0.0759,0,-0.35,-0.1561,0,-0.49,-0.2184,0,-0.66,-0.294,0,-0.84,-0.3738,0,-0.96,-0.427,0,-0.95,-0.4226,0,-0.93,-0.4137,0,-0.78,-0.3472,0,-0.14,-0.0625,0,-0.32,-0.1428,0,-0.42,-0.1874,0,-0.52,-0.2319,0,-0.65,-0.2897,0,-0.7,-0.3119,0,-0.74,-0.3297,0,-0.76,-0.3385,0,-0.78,-0.3474,0,2,9
