datetime,open,high,low,close,volume,previous open,open-change,open-trend,previous high,high-change,high-trend,previous low,low-change,low-trend,previous close,close-change,close-trend,previous volume,volume-change,volume-trend,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi
2023-09-28 15:20:00,432.05,432.23,431.70,432.18,291352,432.29,-0.24,0,432.43,-0.2,0,430.69,1.01,1,430.76,1.42,1,249374.0,41978.0,1,0.80,0.03,-0.08,0.10,20.95,431.26,55.89
2023-09-28 15:25:00,432.23,433.10,432.22,432.89,426005,430.76,1.47,1,431.76,1.34,1,429.26,2.96,1,431.2,1.69,1,658210.0,-232205.0,0,0.95,0.16,-0.03,0.19,19.79,431.59,59.30
2023-09-28 15:30:00,432.86,433.16,431.68,431.73,521353,431.26,1.6,1,432.08,1.08,1,430.95,0.73,1,431.59,0.14,1,311605.0,209748.0,1,0.61,0.17,0.01,0.16,18.54,431.62,52.22
2023-09-28 15:35:00,431.73,431.75,430.22,430.41,476849,431.4,0.33,1,431.73,0.02,1,429.75,0.47,1,430.24,0.17,1,362005.0,114844.0,1,0.27,0.07,0.02,0.05,18.52,431.38,45.55
2023-09-28 15:40:00,430.38,431.01,429.91,430.84,436647,430.19,0.19,1,431.24,-0.23,0,428.22,1.69,1,428.97,1.87,1,963384.0,-526737.0,0,0.39,0.02,0.02,0.00,18.71,431.27,47.88
2023-09-28 15:45:00,430.86,431.00,429.80,429.87,497531,428.92,1.94,1,430.49,0.51,1,427.87,1.93,1,430.41,-0.54,0,723379.0,-225848.0,0,0.16,-0.09,-0.00,-0.09,18.96,430.99,43.36
2023-09-28 15:50:00,429.93,431.15,429.93,430.52,514878,430.42,-0.49,0,430.49,0.66,1,429.55,0.38,1,430.32,0.2,1,349492.0,165386.0,1,0.35,-0.13,-0.03,-0.10,19.02,430.90,46.98
2023-09-28 15:55:00,430.64,431.85,430.64,430.68,968164,430.24,0.4,1,430.72,1.13,1,429.57,1.07,1,430.38,0.3,1,272017.0,696147.0,1,0.41,-0.14,-0.05,-0.09,18.32,430.85,47.86
2023-09-29 09:30:00,438.27,439.90,436.48,439.20,2607710,430.38,7.89,1,431.55,8.35,1,430.11,6.37,1,431.52,7.68,1,467197.0,2140513.0,0,1.47,0.53,0.07,0.46,20.44,432.52,73.30
2023-09-29 09:35:00,439.20,440.66,437.12,437.77,1330090,431.43,7.77,1,432.65,8.01,1,431.43,5.69,1,432.11,5.66,1,548444.0,781646.0,0,1.12,0.94,0.24,0.70,22.60,433.57,67.36
2023-09-29 09:40:00,437.71,438.90,436.89,438.65,999718,432.05,5.66,1,432.23,6.67,1,431.7,5.19,1,432.18,6.47,1,291352.0,708366.0,1,1.07,1.31,0.45,0.86,24.43,434.59,69.02
2023-09-29 09:45:00,438.57,441.44,438.00,440.53,1294925,432.23,6.34,1,433.1,8.34,1,432.22,5.78,1,432.89,7.64,1,426005.0,868920.0,0,1.09,1.74,0.71,1.03,26.73,435.78,72.27
2023-09-29 09:50:00,440.52,441.15,439.91,440.98,653255,432.86,7.66,1,433.16,7.99,1,431.68,8.23,1,431.73,9.25,1,521353.0,131902.0,1,1.02,2.10,0.99,1.11,28.86,436.82,73.01
2023-09-29 09:55:00,440.90,440.90,439.16,439.68,794881,431.73,9.17,1,431.75,9.15,1,430.22,8.94,1,430.41,9.27,1,476849.0,318032.0,1,0.88,2.25,1.24,1.01,30.26,437.39,67.48
2023-09-29 10:00:00,439.76,440.33,438.96,439.26,676489,430.38,9.38,1,431.01,9.32,1,429.91,9.05,1,430.84,8.42,1,436647.0,239842.0,1,0.82,2.30,1.45,0.85,31.40,437.76,65.74
2023-09-29 10:05:00,439.25,439.79,438.45,439.23,611685,430.86,8.39,1,431.0,8.79,1,429.8,8.65,1,429.87,9.36,1,497531.0,114154.0,1,0.79,2.32,1.63,0.69,32.04,438.06,65.63
2023-09-29 10:10:00,439.33,441.19,438.28,439.09,916169,429.93,9.4,1,431.15,10.04,1,429.93,8.35,1,430.52,8.57,1,514878.0,401291.0,1,0.75,2.30,1.76,0.54,33.09,438.26,64.97
2023-09-29 10:15:00,439.04,439.58,438.58,439.36,529497,430.64,8.4,1,431.85,7.73,1,430.64,7.94,1,430.68,8.68,1,968164.0,-438667.0,0,0.74,2.27,1.86,0.41,34.06,438.48,65.67
2023-09-29 10:20:00,439.43,439.50,437.19,437.25,730991,438.27,1.16,1,439.9,-0.4,0,436.48,0.71,1,439.2,-1.95,0,2607710.0,-1876719.0,1,0.60,2.06,1.90,0.16,33.84,438.24,56.22
2023-09-29 10:25:00,437.23,438.32,437.10,437.74,550572,439.2,-1.97,0,440.66,-2.34,0,437.12,-0.02,0,437.77,-0.03,0,1330090.0,-779518.0,1,0.62,1.91,1.90,0.00,33.56,438.14,57.74
2023-09-29 10:30:00,437.79,439.38,437.71,438.58,505264,437.71,0.08,1,438.9,0.48,1,436.89,0.82,1,438.65,-0.07,0,999718.0,-494454.0,0,0.65,1.83,1.89,-0.05,33.74,438.23,60.30
2023-09-29 10:35:00,438.60,439.94,438.22,439.60,567010,438.57,0.03,1,441.44,-1.5,0,438.0,0.22,1,440.53,-0.93,0,1294925.0,-727915.0,1,0.69,1.84,1.88,-0.04,34.11,438.50,63.18
2023-09-29 10:40:00,439.62,440.07,439.00,439.68,416163,440.52,-0.9,0,441.15,-1.08,0,439.91,-0.91,0,440.98,-1.3,0,653255.0,-237092.0,0,0.68,1.83,1.87,-0.04,34.51,438.74,63.41
2023-09-29 10:45:00,439.69,440.25,439.30,439.74,584698,440.9,-1.21,0,440.9,-0.65,0,439.16,0.14,1,439.68,0.06,1,794881.0,-210183.0,0,0.66,1.80,1.85,-0.05,34.96,438.94,63.59
2023-09-29 10:50:00,439.65,440.37,439.06,440.02,425904,439.76,-0.11,0,440.33,0.04,1,438.96,0.1,1,439.26,0.76,1,676489.0,-250585.0,0,0.66,1.78,1.84,-0.06,35.13,439.16,64.48
2023-09-29 10:55:00,440.02,440.02,438.50,438.90,437508,439.25,0.77,1,439.79,0.23,1,438.45,0.05,1,439.23,-0.33,0,611685.0,-174177.0,0,0.55,1.66,1.80,-0.15,34.74,439.10,58.38
2023-09-29 11:00:00,438.86,439.51,438.81,439.11,372907,439.33,-0.47,0,441.19,-1.68,0,438.28,0.53,1,439.09,0.02,1,916169.0,-543262.0,0,0.54,1.56,1.75,-0.20,34.38,439.11,59.16
2023-09-29 11:05:00,439.02,440.04,438.69,439.70,370662,439.04,-0.02,0,439.58,0.46,1,438.58,0.11,1,439.36,0.34,1,529497.0,-158835.0,0,0.64,1.51,1.71,-0.20,34.34,439.22,61.33
2023-09-29 11:10:00,439.69,439.80,438.74,438.80,325428,439.43,0.26,1,439.5,0.3,1,437.19,1.55,1,437.25,1.55,1,730991.0,-405563.0,0,0.39,1.38,1.64,-0.26,34.30,439.14,56.40
2023-09-29 11:15:00,438.84,438.89,437.92,438.54,435854,437.23,1.61,1,438.32,0.57,1,437.1,0.82,1,437.74,0.8,1,550572.0,-114718.0,0,0.30,1.25,1.56,-0.32,33.36,439.02,55.01
2023-09-29 11:20:00,438.54,440.01,438.43,439.59,487752,437.79,0.75,1,439.38,0.63,1,437.71,0.72,1,438.58,1.01,1,505264.0,-17512.0,0,0.60,1.21,1.49,-0.28,33.17,439.13,59.34
2023-09-29 11:25:00,439.59,439.71,437.98,438.10,404754,438.6,0.99,1,439.94,-0.23,0,438.22,-0.24,0,439.6,-1.5,0,567010.0,-162256.0,0,0.18,1.05,1.40,-0.35,32.54,438.93,51.73
2023-09-29 11:30:00,438.08,438.38,437.22,437.60,369730,439.62,-1.54,0,440.07,-1.69,0,439.0,-1.78,0,439.68,-2.08,0,416163.0,-46433.0,0,0.05,0.87,1.30,-0.43,31.21,438.66,49.44
2023-09-29 11:35:00,437.58,438.16,437.10,437.62,439408,439.69,-2.11,0,440.25,-2.09,0,439.3,-2.2,0,439.74,-2.12,0,584698.0,-145290.0,0,0.11,0.72,1.18,-0.46,29.86,438.45,49.53
2023-09-29 11:40:00,437.61,438.20,437.10,437.47,313532,439.65,-2.04,0,440.37,-2.17,0,439.06,-1.96,0,440.02,-2.55,0,425904.0,-112372.0,0,0.12,0.59,1.06,-0.48,28.63,438.26,48.78
2023-09-29 11:45:00,437.50,437.85,436.68,436.92,872802,440.02,-2.52,0,440.02,-2.17,0,438.5,-1.82,0,438.9,-1.98,0,437508.0,435294.0,1,0.03,0.43,0.94,-0.51,27.07,437.99,46.03
2023-09-29 11:50:00,437.02,437.72,436.27,437.15,433619,438.86,-1.84,0,439.51,-1.79,0,438.81,-2.54,0,439.11,-1.96,0,372907.0,60712.0,1,0.14,0.32,0.81,-0.49,25.20,437.82,47.37
2023-09-29 11:55:00,437.16,437.76,436.84,437.35,296642,439.02,-1.86,0,440.04,-2.28,0,438.69,-1.85,0,439.7,-2.35,0,370662.0,-74020.0,0,0.22,0.24,0.70,-0.45,23.51,437.73,48.56
2023-09-29 12:00:00,437.32,437.64,436.85,437.55,242730,439.69,-2.37,0,439.8,-2.16,0,438.74,-1.89,0,438.8,-1.25,0,325428.0,-82698.0,0,0.26,0.20,0.60,-0.40,21.94,437.69,49.79
2023-09-29 12:05:00,437.44,438.09,437.07,437.39,325134,438.84,-1.4,0,438.89,-0.8,0,437.92,-0.85,0,438.54,-1.15,0,435854.0,-110720.0,0,0.23,0.15,0.51,-0.36,20.96,437.63,48.82
2023-09-29 12:10:00,437.33,437.73,436.31,436.60,324676,438.54,-1.21,0,440.01,-2.28,0,438.43,-2.12,0,439.59,-2.99,0,487752.0,-163076.0,0,0.09,0.05,0.42,-0.37,19.72,437.43,44.06
2023-09-29 12:15:00,436.59,437.23,436.24,437.09,275504,439.59,-3.0,0,439.71,-2.48,0,437.98,-1.74,0,438.1,-1.01,0,404754.0,-129250.0,0,0.23,0.00,0.33,-0.33,18.64,437.36,47.48
2023-09-29 12:20:00,437.06,437.95,436.90,437.57,285599,438.08,-1.02,0,438.38,-0.43,0,437.22,-0.32,0,437.6,-0.03,0,369730.0,-84131.0,0,0.36,0.01,0.27,-0.26,17.78,437.40,50.62
2023-09-29 12:25:00,437.48,437.77,436.90,437.19,168514,437.58,-0.1,0,438.16,-0.39,0,437.1,-0.2,0,437.62,-0.43,0,439408.0,-270894.0,0,0.29,-0.02,0.21,-0.23,16.97,437.36,48.15
2023-09-29 12:30:00,437.18,437.68,436.66,437.22,220616,437.61,-0.43,0,438.2,-0.52,0,437.1,-0.44,0,437.47,-0.25,0,313532.0,-92916.0,0,0.32,-0.04,0.16,-0.20,15.93,437.33,48.36
2023-09-29 12:35:00,437.24,437.55,436.63,437.06,187275,437.5,-0.26,0,437.85,-0.3,0,436.68,-0.05,0,436.92,0.14,1,872802.0,-685527.0,0,0.29,-0.06,0.12,-0.18,14.91,437.28,47.24
2023-09-29 12:40:00,437.02,437.45,436.46,436.58,189007,437.02,0.0,0,437.72,-0.27,0,436.27,0.19,1,437.15,-0.57,0,433619.0,-244612.0,0,0.19,-0.12,0.07,-0.19,13.94,437.14,43.95
2023-09-29 12:45:00,436.67,437.27,435.44,435.89,395984,437.16,-0.49,0,437.76,-0.49,0,436.84,-1.4,0,437.35,-1.46,0,296642.0,99342.0,1,0.01,-0.22,0.01,-0.23,14.23,436.89,39.67
2023-09-29 12:50:00,435.93,436.20,435.44,435.48,306587,437.32,-1.39,0,437.64,-1.44,0,436.85,-1.41,0,437.55,-2.07,0,242730.0,63857.0,1,-0.04,-0.33,-0.06,-0.27,14.50,436.61,37.35
2023-09-29 12:55:00,435.57,436.22,435.46,435.77,239786,437.44,-1.87,0,438.09,-1.87,0,437.07,-1.61,0,437.39,-1.62,0,325134.0,-85348.0,0,0.10,-0.39,-0.12,-0.26,14.71,436.44,40.02
2023-09-29 13:00:00,435.70,435.70,434.64,435.13,473664,437.33,-1.63,0,437.73,-2.03,0,436.31,-1.67,0,436.6,-1.47,0,324676.0,148988.0,1,-0.08,-0.48,-0.19,-0.29,15.76,436.18,36.33
2023-09-29 13:05:00,435.09,435.09,434.04,434.64,363955,436.59,-1.5,0,437.23,-2.14,0,436.24,-2.2,0,437.09,-2.45,0,275504.0,88451.0,1,-0.11,-0.59,-0.27,-0.31,17.25,435.87,33.76
2023-09-29 13:10:00,434.58,435.10,434.30,434.66,330381,437.06,-2.48,0,437.95,-2.85,0,436.9,-2.6,0,437.57,-2.91,0,285599.0,44782.0,1,-0.01,-0.66,-0.35,-0.31,18.62,435.63,33.97
2023-09-29 13:15:00,434.63,434.67,433.93,434.42,367430,437.48,-2.85,0,437.77,-3.1,0,436.9,-2.97,0,437.19,-2.77,0,168514.0,198916.0,1,0.01,-0.73,-0.43,-0.30,20.20,435.39,32.66
2023-09-29 13:20:00,434.40,435.20,434.25,434.75,342080,437.18,-2.78,0,437.68,-2.48,0,436.66,-2.41,0,437.22,-2.47,0,220616.0,121464.0,1,0.14,-0.75,-0.49,-0.26,20.71,435.26,36.29
2023-09-29 13:25:00,434.71,435.51,434.69,435.42,352778,437.24,-2.53,0,437.55,-2.04,0,436.63,-1.94,0,437.06,-1.64,0,187275.0,165503.0,1,0.31,-0.70,-0.53,-0.17,20.68,435.29,43.01
2023-09-29 13:30:00,435.36,436.03,434.70,435.03,358319,437.02,-1.66,0,437.45,-1.42,0,436.46,-1.76,0,436.58,-1.55,0,189007.0,169312.0,1,0.25,-0.69,-0.56,-0.13,19.86,435.24,40.34
2023-09-29 13:35:00,435.05,435.48,434.80,435.00,202516,436.67,-1.62,0,437.27,-1.79,0,435.44,-0.64,0,435.89,-0.89,0,395984.0,-193468.0,0,0.27,-0.67,-0.59,-0.09,19.10,435.19,40.14
2023-09-29 13:40:00,435.06,435.60,434.56,435.39,266461,435.93,-0.87,0,436.2,-0.6,0,435.44,-0.88,0,435.48,-0.09,0,306587.0,-40126.0,0,0.37,-0.62,-0.59,-0.03,18.69,435.23,44.14
2023-09-29 13:45:00,435.25,435.50,434.08,434.41,244419,435.57,-0.32,0,436.22,-0.72,0,435.46,-1.38,0,435.77,-1.36,0,239786.0,4633.0,1,0.17,-0.65,-0.61,-0.05,18.89,435.07,37.40
2023-09-29 13:50:00,434.42,434.67,433.68,433.74,388335,435.7,-1.28,0,435.7,-1.03,0,434.64,-0.96,0,435.13,-1.39,0,473664.0,-85329.0,0,0.07,-0.72,-0.63,-0.10,19.50,434.80,33.59
2023-09-29 13:55:00,433.74,434.45,433.12,433.20,378492,435.09,-1.35,0,435.09,-0.64,0,434.04,-0.92,0,434.64,-1.44,0,363955.0,14537.0,1,0.02,-0.81,-0.67,-0.15,20.60,434.48,30.88
2023-09-29 14:00:00,433.17,434.21,433.07,434.06,325038,434.58,-1.41,0,435.1,-0.89,0,434.3,-1.23,0,434.66,-0.6,0,330381.0,-5343.0,0,0.23,-0.81,-0.70,-0.11,21.67,434.40,39.29
2023-09-29 14:05:00,434.08,434.38,433.35,433.53,322817,434.63,-0.55,0,434.67,-0.29,0,433.93,-0.58,0,434.42,-0.89,0,367430.0,-44613.0,0,0.14,-0.83,-0.72,-0.11,22.33,434.22,36.36
2023-09-29 14:10:00,433.49,434.19,433.44,433.82,235025,434.4,-0.91,0,435.2,-1.01,0,434.25,-0.81,0,434.75,-0.93,0,342080.0,-107055.0,0,0.22,-0.82,-0.74,-0.08,22.94,434.14,39.07
2023-09-29 14:15:00,433.86,434.20,433.42,433.88,255643,434.71,-0.85,0,435.51,-1.31,0,434.69,-1.27,0,435.42,-1.54,0,352778.0,-97135.0,0,0.25,-0.80,-0.75,-0.05,23.52,434.09,39.61
2023-09-29 14:20:00,433.86,435.29,433.79,435.19,381954,435.36,-1.5,0,436.03,-0.74,0,434.7,-0.91,0,435.03,0.16,1,358319.0,23635.0,1,0.67,-0.67,-0.74,0.07,22.04,434.31,50.45
2023-09-29 14:25:00,435.19,435.39,433.60,433.83,380132,435.05,0.14,1,435.48,-0.09,0,434.8,-1.2,0,435.0,-1.17,0,202516.0,177616.0,1,0.24,-0.67,-0.72,0.06,20.93,434.21,42.02
2023-09-29 14:30:00,433.85,434.79,433.67,434.58,331496,435.06,-1.21,0,435.6,-0.81,0,434.56,-0.89,0,435.39,-0.81,0,266461.0,65035.0,1,0.52,-0.60,-0.70,0.10,19.91,434.29,47.29
2023-09-29 14:35:00,434.66,434.93,434.43,434.80,197906,435.25,-0.59,0,435.5,-0.57,0,434.08,0.35,1,434.41,0.39,1,244419.0,-46513.0,0,0.63,-0.52,-0.66,0.14,18.70,434.39,48.75
2023-09-29 14:40:00,434.75,436.16,434.75,435.79,414718,434.42,0.33,1,434.67,1.49,1,433.68,1.07,1,433.74,2.05,1,388335.0,26383.0,1,0.97,-0.37,-0.60,0.23,18.87,434.67,54.79
2023-09-29 14:45:00,435.82,436.04,435.27,435.52,286493,433.74,2.08,1,434.45,1.59,1,433.12,2.15,1,433.2,2.32,1,378492.0,-91999.0,0,0.84,-0.27,-0.54,0.26,19.03,434.84,52.96
2023-09-29 14:50:00,435.54,436.00,435.20,435.77,249434,433.17,2.37,1,434.21,1.79,1,433.07,2.13,1,434.06,1.71,1,325038.0,-75604.0,0,0.88,-0.17,-0.47,0.29,19.05,435.03,54.48
2023-09-29 14:55:00,435.77,436.52,435.65,436.50,537088,434.08,1.69,1,434.38,2.14,1,433.35,2.3,1,433.53,2.97,1,322817.0,214271.0,1,1.02,-0.04,-0.38,0.34,19.69,435.32,58.70
2023-09-29 15:00:00,436.48,436.55,435.07,435.64,446734,433.49,2.99,1,434.19,2.36,1,433.44,1.63,1,433.82,1.82,1,235025.0,211709.0,1,0.75,0.00,-0.30,0.31,19.22,435.39,52.55
2023-09-29 15:05:00,435.71,436.64,435.64,435.70,380387,433.86,1.85,1,434.2,2.44,1,433.42,2.22,1,433.88,1.82,1,255643.0,124744.0,1,0.76,0.04,-0.23,0.27,18.90,435.45,52.93
2023-09-29 15:10:00,435.71,437.00,435.43,435.73,371410,433.86,1.85,1,435.29,1.71,1,433.79,1.64,1,435.19,0.54,1,381954.0,-10544.0,0,0.75,0.07,-0.17,0.24,19.07,435.51,53.06
2023-09-29 15:15:00,435.70,436.23,435.46,435.72,286283,435.19,0.51,1,435.39,0.84,1,433.6,1.86,1,433.83,1.89,1,380132.0,-93849.0,0,0.73,0.09,-0.12,0.21,19.22,435.55,53.02
2023-09-29 15:20:00,435.70,435.94,435.33,435.52,234180,433.85,1.85,1,434.79,1.15,1,433.67,1.66,1,434.58,0.94,1,331496.0,-97316.0,0,0.68,0.09,-0.08,0.17,19.10,435.54,51.35
2023-09-29 15:25:00,435.58,435.80,434.98,435.52,313965,434.66,0.92,1,434.93,0.87,1,434.43,0.55,1,434.8,0.72,1,197906.0,116059.0,1,0.66,0.09,-0.04,0.14,18.30,435.54,51.35
2023-09-29 15:30:00,435.54,435.92,435.04,435.16,307298,434.75,0.79,1,436.16,-0.24,0,434.75,0.29,1,435.79,-0.63,0,414718.0,-107420.0,0,0.55,0.06,-0.02,0.08,17.75,435.46,48.18
2023-09-29 15:35:00,435.18,435.56,434.75,435.36,386528,435.82,-0.64,0,436.04,-0.48,0,435.27,-0.52,0,435.52,-0.16,0,286493.0,100035.0,1,0.58,0.05,-0.01,0.06,16.69,435.44,49.99
2023-09-29 15:40:00,435.31,435.50,434.50,434.72,446795,435.54,-0.23,0,436.0,-0.5,0,435.2,-0.7,0,435.77,-1.05,0,249434.0,197361.0,1,0.38,-0.01,-0.01,0.00,15.74,435.30,44.54
2023-09-29 15:45:00,434.78,435.60,434.50,435.51,450321,435.77,-0.99,0,436.52,-0.92,0,435.65,-1.15,0,436.5,-0.99,0,537088.0,-86767.0,0,0.60,0.01,-0.00,0.01,14.68,435.34,51.58
2023-09-29 15:50:00,435.47,437.23,435.10,435.67,1002434,436.48,-1.01,0,436.55,0.68,1,435.07,0.03,1,435.64,0.03,1,446734.0,555700.0,0,0.64,0.04,0.00,0.03,15.81,435.41,52.90
2023-09-29 15:55:00,435.56,435.62,434.55,434.87,1470722,435.71,-0.15,0,436.64,-1.02,0,435.64,-1.09,0,435.7,-0.83,0,380387.0,1090335.0,0,0.28,-0.01,0.00,-0.01,15.91,435.30,46.20
2023-10-02 09:30:00,440.30,444.23,438.61,443.03,3004989,435.71,4.59,1,437.0,7.23,1,435.43,3.18,1,435.73,7.3,1,371410.0,2633579.0,0,1.53,0.61,0.12,0.49,19.74,436.84,77.50
2023-10-02 09:35:00,443.04,446.80,442.60,446.75,1610085,435.7,7.34,1,436.23,10.57,1,435.46,7.14,1,435.72,11.03,1,286283.0,1323802.0,0,1.39,1.38,0.38,1.01,23.67,438.83,82.51
2023-10-02 09:40:00,446.81,446.82,444.88,445.57,1065203,435.7,11.11,1,435.94,10.88,1,435.33,9.55,1,435.52,10.05,1,234180.0,831023.0,0,1.12,1.88,0.68,1.20,27.32,440.17,76.68
2023-10-02 09:45:00,445.57,445.75,443.85,444.57,816718,435.58,9.99,1,435.8,9.95,1,434.98,8.87,1,435.52,9.05,1,313965.0,502753.0,1,0.96,2.17,0.97,1.19,29.79,441.05,72.06
2023-10-02 09:50:00,444.76,445.68,443.80,445.10,711586,435.54,9.22,1,435.92,9.76,1,435.04,8.76,1,435.16,9.94,1,307298.0,404288.0,1,0.93,2.41,1.26,1.15,32.05,441.86,72.99
2023-10-02 09:55:00,445.05,446.69,445.01,445.70,842038,435.18,9.87,1,435.56,11.13,1,434.75,10.26,1,435.36,10.34,1,386528.0,455510.0,1,0.91,2.62,1.53,1.09,34.36,442.63,74.05
2023-10-02 10:00:00,445.69,448.74,445.28,448.43,1594667,435.31,10.38,1,435.5,13.24,1,434.5,10.78,1,434.72,13.71,1,446795.0,1147872.0,0,0.98,2.97,1.82,1.15,36.86,443.79,78.22
2023-10-02 10:05:00,448.29,449.23,446.60,448.39,1145900,434.78,13.51,1,435.6,13.63,1,434.5,12.1,1,435.51,12.88,1,450321.0,695579.0,0,0.92,3.21,2.10,1.11,39.27,444.71,78.02
2023-10-02 10:10:00,448.46,449.22,447.23,447.71,779080,435.47,12.99,1,437.23,11.99,1,435.1,12.13,1,435.67,12.04,1,1002434.0,-223354.0,1,0.84,3.31,2.34,0.97,41.50,445.31,74.56
2023-10-02 10:15:00,447.71,450.38,447.50,449.60,1066832,435.56,12.15,1,435.62,14.76,1,434.55,12.95,1,434.87,14.73,1,1470722.0,-403890.0,0,0.88,3.50,2.57,0.93,43.76,446.17,77.54
2023-10-02 10:20:00,449.56,449.99,447.87,448.46,905772,440.3,9.26,1,444.23,5.76,1,438.61,9.26,1,443.03,5.43,1,3004989.0,-2099217.0,1,0.80,3.51,2.76,0.75,45.86,446.63,72.06
2023-10-02 10:25:00,448.46,448.55,446.27,446.57,793033,443.04,5.42,1,446.8,1.75,1,442.6,3.67,1,446.75,-0.18,0,1610085.0,-817052.0,1,0.69,3.34,2.88,0.46,46.27,446.62,63.99
2023-10-02 10:30:00,446.59,447.96,445.59,447.65,834561,446.81,-0.22,0,446.82,1.14,1,444.88,0.71,1,445.57,2.08,1,1065203.0,-230642.0,1,0.72,3.25,2.95,0.30,46.06,446.82,66.31
2023-10-02 10:35:00,447.62,448.15,446.60,447.41,480521,445.57,2.05,1,445.75,2.4,1,443.85,2.75,1,444.57,2.84,1,816718.0,-336197.0,0,0.69,3.12,2.98,0.14,45.94,446.94,65.29
2023-10-02 10:40:00,447.48,447.94,446.64,447.07,423967,444.76,2.72,1,445.68,2.26,1,443.8,2.84,1,445.1,1.97,1,711586.0,-287619.0,0,0.65,2.96,2.98,-0.02,45.83,446.97,63.82
2023-10-02 10:45:00,447.16,449.60,447.09,449.26,876625,445.05,2.11,1,446.69,2.91,1,445.01,2.08,1,445.7,3.56,1,842038.0,34587.0,1,0.73,2.97,2.98,-0.01,46.27,447.42,68.74
2023-10-02 10:50:00,449.30,450.00,448.72,449.07,748053,445.69,3.61,1,448.74,1.26,1,445.28,3.44,1,448.43,0.64,1,1594667.0,-846614.0,1,0.71,2.93,2.97,-0.04,46.81,447.75,67.86
2023-10-02 10:55:00,449.14,449.29,447.84,447.97,411360,448.29,0.85,1,449.23,0.06,1,446.6,1.24,1,448.39,-0.42,0,1145900.0,-734540.0,1,0.63,2.78,2.93,-0.15,46.47,447.80,62.95
2023-10-02 11:00:00,447.98,449.80,447.80,449.54,402957,448.46,-0.48,0,449.22,0.58,1,447.23,0.57,1,447.71,1.83,1,779080.0,-376123.0,0,0.73,2.76,2.90,-0.14,46.34,448.15,66.67
2023-10-02 11:05:00,449.55,449.61,448.06,448.61,315747,447.71,1.84,1,450.38,-0.77,0,447.5,0.56,1,449.6,-0.99,0,1066832.0,-751085.0,1,0.68,2.63,2.84,-0.21,46.22,448.24,62.66
2023-10-02 11:10:00,448.62,450.08,448.46,449.92,360444,449.56,-0.94,0,449.99,0.09,1,447.87,0.59,1,448.46,1.46,1,905772.0,-545328.0,0,0.87,2.61,2.80,-0.19,46.29,448.57,65.77
2023-10-02 11:15:00,449.89,450.53,449.28,450.17,525432,448.46,1.43,1,448.55,1.98,1,446.27,3.01,1,446.57,3.6,1,793033.0,-267601.0,0,0.86,2.58,2.75,-0.17,46.53,448.89,66.35
2023-10-02 11:20:00,450.11,451.48,450.05,451.05,548398,446.59,3.52,1,447.96,3.52,1,445.59,4.46,1,447.65,3.4,1,834561.0,-286163.0,0,0.94,2.60,2.72,-0.12,47.09,449.32,68.39
2023-10-02 11:25:00,451.05,451.61,450.80,451.45,409461,447.62,3.43,1,448.15,3.46,1,446.6,4.2,1,447.41,4.04,1,480521.0,-71060.0,0,0.97,2.62,2.70,-0.09,47.65,449.75,69.29
2023-10-02 11:30:00,451.50,451.75,450.14,450.25,512456,447.48,4.02,1,447.94,3.81,1,446.64,3.5,1,447.07,3.18,1,423967.0,88489.0,1,0.77,2.50,2.66,-0.16,47.41,449.85,63.43
2023-10-02 11:35:00,450.19,450.42,448.34,449.27,749848,447.16,3.03,1,449.6,0.82,1,447.09,1.25,1,449.26,0.01,1,876625.0,-126777.0,0,0.57,2.31,2.59,-0.28,45.43,449.73,59.03
2023-10-02 11:40:00,449.34,449.78,448.74,448.79,418108,449.3,0.04,1,450.0,-0.22,0,448.72,0.02,1,449.07,-0.28,0,748053.0,-329945.0,0,0.48,2.09,2.49,-0.40,43.60,449.54,56.93
2023-10-02 11:45:00,448.74,448.99,447.31,447.46,540987,449.14,-0.4,0,449.29,-0.3,0,447.84,-0.53,0,447.97,-0.51,0,411360.0,129627.0,1,0.23,1.79,2.35,-0.56,40.74,449.13,51.54
2023-10-02 11:50:00,447.46,448.22,446.20,446.97,541102,447.98,-0.52,0,449.8,-1.58,0,447.8,-1.6,0,449.54,-2.57,0,402957.0,138145.0,1,0.15,1.50,2.18,-0.68,38.32,448.69,49.65
2023-10-02 11:55:00,446.98,447.39,446.55,447.08,360384,449.55,-2.57,0,449.61,-2.22,0,448.06,-1.51,0,448.61,-1.53,0,315747.0,44637.0,1,0.21,1.26,2.00,-0.74,36.08,448.37,50.12
2023-10-02 12:00:00,447.03,447.40,446.03,446.24,448141,448.62,-1.59,0,450.08,-2.68,0,448.46,-2.43,0,449.92,-3.68,0,360444.0,87697.0,1,0.10,0.99,1.79,-0.80,34.34,447.95,46.77
2023-10-02 12:05:00,446.27,446.70,445.80,446.29,399789,449.89,-3.62,0,450.53,-3.83,0,449.28,-3.48,0,450.17,-3.88,0,525432.0,-125643.0,0,0.12,0.77,1.59,-0.82,32.88,447.62,47.00
2023-10-02 12:10:00,446.17,447.76,446.00,447.73,461948,450.11,-3.94,0,451.48,-3.72,0,450.05,-4.05,0,451.05,-3.32,0,548398.0,-86450.0,0,0.36,0.71,1.41,-0.71,30.65,447.64,53.19
